Elapsed Time (Seconds)	Summed Intensity (Pixel Intensity)
1.733300e+01	3.395644e+06
1.738300e+01	3.377310e+06
1.743300e+01	3.271647e+06
1.748300e+01	3.318815e+06
1.753300e+01	3.316602e+06
1.758300e+01	3.365601e+06
1.763300e+01	3.332296e+06
1.768300e+01	3.368450e+06
1.773300e+01	3.357479e+06
1.778300e+01	3.375771e+06
1.783300e+01	3.370616e+06
1.788400e+01	3.359212e+06
1.793400e+01	3.380281e+06
1.798300e+01	3.382283e+06
1.803600e+01	3.389593e+06
1.808400e+01	3.395812e+06
1.813400e+01	3.378099e+06
1.818400e+01	3.383753e+06
1.823400e+01	3.393220e+06
1.828500e+01	3.374846e+06
1.833400e+01	3.413716e+06
1.838500e+01	3.365011e+06
1.843500e+01	3.266931e+06
1.848500e+01	3.311236e+06
1.853500e+01	3.344085e+06
1.858500e+01	3.362476e+06
1.863500e+01	3.370865e+06
1.868500e+01	3.373916e+06
1.873500e+01	3.363662e+06
1.878500e+01	3.370243e+06
1.883500e+01	3.363345e+06
1.888500e+01	3.374097e+06
1.893600e+01	3.387562e+06
1.898600e+01	3.377091e+06
1.903500e+01	3.380961e+06
1.908500e+01	3.380808e+06
1.913600e+01	3.394752e+06
1.918600e+01	3.410170e+06
1.923600e+01	3.380943e+06
1.928600e+01	3.404494e+06
1.933600e+01	3.364856e+06
1.938700e+01	3.357523e+06
1.943700e+01	3.274243e+06
1.948700e+01	3.311532e+06
1.953700e+01	3.338107e+06
1.958700e+01	3.344306e+06
1.963700e+01	3.350462e+06
1.968700e+01	3.368268e+06
1.973700e+01	3.380237e+06
1.978700e+01	3.379794e+06
1.983700e+01	3.390562e+06
1.988700e+01	3.384484e+06
1.993700e+01	3.393087e+06
1.998700e+01	3.377373e+06
2.003700e+01	3.359943e+06
2.008800e+01	3.363031e+06
2.013700e+01	3.404605e+06
2.018800e+01	3.371351e+06
2.023800e+01	3.385579e+06
2.028800e+01	3.382825e+06
2.033800e+01	3.401078e+06
2.038800e+01	3.364612e+06
2.043800e+01	3.288700e+06
2.048900e+01	3.315036e+06
2.053900e+01	3.351171e+06
2.059900e+01	3.356111e+06
2.064100e+01	3.366647e+06
2.069000e+01	3.358302e+06
2.073900e+01	3.380868e+06
2.079500e+01	3.370333e+06
2.083900e+01	3.377450e+06
2.089000e+01	3.381748e+06
2.094000e+01	3.383672e+06
2.099000e+01	3.410585e+06
2.104000e+01	3.380697e+06
2.108900e+01	3.387486e+06
2.114000e+01	3.388074e+06
2.119000e+01	3.389402e+06
2.124000e+01	3.378143e+06
2.129000e+01	3.385630e+06
2.138400e+01	3.392382e+06
2.139200e+01	3.374194e+06
2.144000e+01	3.305406e+06
2.149000e+01	3.320834e+06
2.154100e+01	3.351910e+06
2.159000e+01	3.372319e+06
2.164100e+01	3.357619e+06
2.169100e+01	3.360866e+06
2.174100e+01	3.379355e+06
2.179100e+01	3.372187e+06
2.184000e+01	3.392003e+06
2.189100e+01	3.372063e+06
2.194100e+01	3.390247e+06
2.199100e+01	3.369011e+06
2.204100e+01	3.378051e+06
2.209100e+01	3.380066e+06
2.214200e+01	3.400481e+06
2.219200e+01	3.385110e+06
2.224100e+01	3.385217e+06
2.229100e+01	3.381224e+06
2.234200e+01	3.378542e+06
2.239200e+01	3.326468e+06
2.244200e+01	3.262614e+06
2.249200e+01	3.296159e+06
2.254300e+01	3.337105e+06
2.259200e+01	3.344256e+06
2.264300e+01	3.331144e+06
2.269300e+01	3.380100e+06
2.274300e+01	3.369869e+06
2.279300e+01	3.385680e+06
2.284300e+01	3.375359e+06
2.289300e+01	3.367122e+06
2.294300e+01	3.372063e+06
2.299300e+01	3.371712e+06
2.304300e+01	3.369023e+06
2.309400e+01	3.379701e+06
2.314300e+01	3.366426e+06
2.319300e+01	3.371960e+06
2.324300e+01	3.351639e+06
2.329400e+01	3.392676e+06
2.334400e+01	3.388656e+06
2.339600e+01	3.332418e+06
2.344400e+01	3.291065e+06
2.349600e+01	3.305197e+06
2.354400e+01	3.344553e+06
2.359400e+01	3.319160e+06
2.364400e+01	3.333760e+06
2.369500e+01	3.347936e+06
2.374500e+01	3.368980e+06
2.379500e+01	3.347404e+06
2.384500e+01	3.347401e+06
2.389500e+01	3.357119e+06
2.394500e+01	3.381588e+06
2.399500e+01	3.373450e+06
2.404500e+01	3.389176e+06
2.409500e+01	3.347496e+06
2.414800e+01	3.369358e+06
