Elapsed Time (Seconds)	Centroid Row (Pixels)
2.494700e+01	1.616261e+02
2.499700e+01	1.616030e+02
2.504700e+01	1.616160e+02
2.509700e+01	1.616512e+02
2.514700e+01	1.616320e+02
2.519700e+01	1.616621e+02
2.524700e+01	1.616321e+02
2.529800e+01	1.616302e+02
2.534800e+01	1.616375e+02
2.539800e+01	1.616454e+02
2.544700e+01	1.622143e+02
2.549800e+01	1.617600e+02
2.554800e+01	1.612955e+02
2.559900e+01	1.613055e+02
2.564800e+01	1.613569e+02
2.569800e+01	1.614698e+02
2.574800e+01	1.615145e+02
2.579900e+01	1.615451e+02
2.584800e+01	1.616007e+02
2.589800e+01	1.615724e+02
2.594900e+01	1.616227e+02
2.599800e+01	1.616125e+02
2.604900e+01	1.616208e+02
2.609900e+01	1.616396e+02
2.614900e+01	1.616216e+02
2.620000e+01	1.616382e+02
2.624900e+01	1.616259e+02
2.629900e+01	1.616446e+02
2.634900e+01	1.616049e+02
2.640000e+01	1.616153e+02
2.644900e+01	1.622623e+02
2.650000e+01	1.617398e+02
2.655200e+01	1.612928e+02
2.660000e+01	1.613023e+02
2.665000e+01	1.613214e+02
2.670000e+01	1.614461e+02
2.675100e+01	1.614966e+02
2.680000e+01	1.615147e+02
2.685000e+01	1.615666e+02
2.690000e+01	1.615948e+02
2.695000e+01	1.616174e+02
2.700000e+01	1.615803e+02
2.705000e+01	1.616036e+02
2.710000e+01	1.616098e+02
2.715000e+01	1.615867e+02
2.720100e+01	1.615893e+02
2.725100e+01	1.616553e+02
2.730100e+01	1.615958e+02
2.735200e+01	1.616075e+02
2.740100e+01	1.615700e+02
2.745100e+01	1.623238e+02
2.750500e+01	1.616863e+02
2.755200e+01	1.612487e+02
2.760200e+01	1.612496e+02
2.765200e+01	1.612952e+02
2.770100e+01	1.614186e+02
2.775200e+01	1.614812e+02
2.780200e+01	1.615240e+02
2.785200e+01	1.615329e+02
2.790200e+01	1.615466e+02
2.795200e+01	1.615805e+02
2.800500e+01	1.615932e+02
2.805200e+01	1.615990e+02
2.810200e+01	1.615618e+02
2.815300e+01	1.615818e+02
2.820300e+01	1.616057e+02
2.825300e+01	1.615788e+02
2.830300e+01	1.616294e+02
2.835300e+01	1.616014e+02
2.840300e+01	1.615958e+02
2.845400e+01	1.623272e+02
2.850300e+01	1.616164e+02
2.855300e+01	1.612311e+02
2.860400e+01	1.612654e+02
2.865300e+01	1.612847e+02
2.870300e+01	1.613937e+02
2.875400e+01	1.614533e+02
2.880400e+01	1.615322e+02
2.885500e+01	1.615424e+02
2.890400e+01	1.615637e+02
2.895400e+01	1.615596e+02
2.900400e+01	1.615715e+02
2.905500e+01	1.615700e+02
2.910400e+01	1.615602e+02
2.915500e+01	1.615783e+02
2.920500e+01	1.615751e+02
2.925500e+01	1.615749e+02
2.930500e+01	1.615825e+02
2.935400e+01	1.615931e+02
2.940600e+01	1.615926e+02
2.945600e+01	1.623537e+02
2.950500e+01	1.614644e+02
2.955500e+01	1.612332e+02
2.960500e+01	1.612510e+02
2.966200e+01	1.613079e+02
2.970600e+01	1.614154e+02
2.975600e+01	1.614681e+02
2.980500e+01	1.614956e+02
2.985500e+01	1.615396e+02
2.990600e+01	1.615533e+02
2.995600e+01	1.615820e+02
3.000600e+01	1.615563e+02
3.009900e+01	1.615799e+02
3.010700e+01	1.615740e+02
3.015600e+01	1.615516e+02
3.020600e+01	1.616077e+02
3.025700e+01	1.615621e+02
3.030700e+01	1.615787e+02
3.035600e+01	1.615783e+02
3.040700e+01	1.615683e+02
3.045700e+01	1.623838e+02
3.051200e+01	1.613568e+02
3.055700e+01	1.612232e+02
3.060800e+01	1.612284e+02
3.065800e+01	1.613453e+02
3.070800e+01	1.613971e+02
3.075700e+01	1.614488e+02
3.080800e+01	1.615115e+02
3.085800e+01	1.615429e+02
3.090800e+01	1.615199e+02
3.095800e+01	1.615353e+02
3.100800e+01	1.615394e+02
3.105800e+01	1.615565e+02
3.110900e+01	1.615416e+02
3.115900e+01	1.615802e+02
3.120900e+01	1.615439e+02
3.125800e+01	1.615872e+02
3.130800e+01	1.615305e+02
3.135900e+01	1.615605e+02
3.140900e+01	1.615599e+02
3.146100e+01	1.623892e+02
3.150900e+01	1.612690e+02
3.155900e+01	1.612229e+02
3.160900e+01	1.612228e+02
3.165900e+01	1.612940e+02
3.170900e+01	1.613822e+02
3.175900e+01	1.614285e+02
3.180900e+01	1.614920e+02
3.185900e+01	1.615138e+02
3.190900e+01	1.615353e+02
3.195900e+01	1.615242e+02
3.201000e+01	1.615486e+02
3.206000e+01	1.615298e+02
3.211000e+01	1.615568e+02
3.216100e+01	1.615490e+02
3.221000e+01	1.615599e+02
3.226000e+01	1.615380e+02
3.231100e+01	1.615311e+02
3.236100e+01	1.615584e+02
3.241000e+01	1.615631e+02
3.246000e+01	1.624476e+02
3.251000e+01	1.612893e+02
3.256100e+01	1.611875e+02
3.261100e+01	1.612094e+02
3.266100e+01	1.612987e+02
3.271200e+01	1.613703e+02
3.276200e+01	1.614482e+02
3.281100e+01	1.614974e+02
3.286200e+01	1.615184e+02
3.291200e+01	1.614903e+02
3.296200e+01	1.615148e+02
3.301200e+01	1.615051e+02
3.306200e+01	1.614987e+02
3.311200e+01	1.615365e+02
3.316200e+01	1.615127e+02
3.321200e+01	1.615375e+02
3.326200e+01	1.615470e+02
3.331200e+01	1.615575e+02
3.336200e+01	1.615396e+02
3.341200e+01	1.615557e+02
3.346300e+01	1.624245e+02
3.351300e+01	1.612185e+02
3.356300e+01	1.611621e+02
3.361300e+01	1.611863e+02
3.366300e+01	1.612838e+02
3.371300e+01	1.613791e+02
3.376300e+01	1.614054e+02
3.381500e+01	1.614626e+02
3.386700e+01	1.614637e+02
3.391400e+01	1.615107e+02
3.396400e+01	1.614930e+02
3.401400e+01	1.615155e+02
3.406300e+01	1.614887e+02
3.411400e+01	1.615206e+02
3.416400e+01	1.615382e+02
3.421500e+01	1.615207e+02
3.426400e+01	1.615341e+02
3.431400e+01	1.615063e+02
3.436400e+01	1.615207e+02
3.441500e+01	1.614994e+02
3.446400e+01	1.624084e+02
3.451400e+01	1.611737e+02
3.456400e+01	1.611669e+02
3.461500e+01	1.612142e+02
3.466500e+01	1.612577e+02
3.471500e+01	1.613524e+02
3.476600e+01	1.614330e+02
3.481600e+01	1.614656e+02
3.486500e+01	1.614841e+02
3.491500e+01	1.614759e+02
3.496600e+01	1.614825e+02
3.501500e+01	1.614983e+02
3.506500e+01	1.615022e+02
3.511500e+01	1.614962e+02
3.516600e+01	1.614986e+02
3.521600e+01	1.615130e+02
3.526600e+01	1.614991e+02
3.531600e+01	1.615012e+02
3.536600e+01	1.615194e+02
3.541600e+01	1.614967e+02
3.546600e+01	1.623879e+02
3.551600e+01	1.611553e+02
3.556700e+01	1.611528e+02
3.561700e+01	1.611693e+02
3.566700e+01	1.612516e+02
3.571700e+01	1.613350e+02
3.576600e+01	1.613889e+02
3.581700e+01	1.614066e+02
3.586700e+01	1.614500e+02
3.591700e+01	1.614564e+02
3.596700e+01	1.614907e+02
3.601800e+01	1.614817e+02
3.606800e+01	1.614885e+02
3.611700e+01	1.614880e+02
3.616800e+01	1.615114e+02
3.621800e+01	1.614500e+02
3.626800e+01	1.614865e+02
3.631800e+01	1.614875e+02
3.636800e+01	1.615001e+02
3.641800e+01	1.614943e+02
3.646900e+01	1.623487e+02
3.651800e+01	1.611264e+02
3.656900e+01	1.611495e+02
3.661800e+01	1.611599e+02
3.666900e+01	1.612420e+02
3.671800e+01	1.613588e+02
3.676900e+01	1.613758e+02
3.681900e+01	1.614277e+02
3.686900e+01	1.614415e+02
3.691900e+01	1.614802e+02
3.696900e+01	1.614329e+02
3.701900e+01	1.614684e+02
3.706900e+01	1.614540e+02
3.711900e+01	1.614723e+02
3.717100e+01	1.614599e+02
3.721900e+01	1.614696e+02
3.727100e+01	1.614889e+02
3.732000e+01	1.614727e+02
3.737100e+01	1.614915e+02
3.742000e+01	1.614745e+02
3.747100e+01	1.623731e+02
3.752000e+01	1.611601e+02
3.757100e+01	1.611285e+02
3.762100e+01	1.611167e+02
3.767000e+01	1.612587e+02
3.772100e+01	1.613124e+02
3.777000e+01	1.613727e+02
3.782000e+01	1.614083e+02
3.787100e+01	1.614427e+02
3.792100e+01	1.614380e+02
3.797200e+01	1.614393e+02
3.802100e+01	1.614301e+02
3.807100e+01	1.614444e+02
3.812100e+01	1.614445e+02
3.817100e+01	1.614631e+02
3.822600e+01	1.614749e+02
3.827200e+01	1.614689e+02
3.832100e+01	1.614746e+02
3.837200e+01	1.614719e+02
3.842200e+01	1.614762e+02
3.847300e+01	1.623337e+02
3.852200e+01	1.611027e+02
3.857200e+01	1.610744e+02
3.862200e+01	1.611399e+02
3.867200e+01	1.612563e+02
3.872200e+01	1.613417e+02
3.877300e+01	1.613661e+02
3.882200e+01	1.613953e+02
3.887300e+01	1.614002e+02
3.892200e+01	1.614388e+02
3.897300e+01	1.614424e+02
3.902300e+01	1.614359e+02
3.907300e+01	1.614535e+02
3.912300e+01	1.614242e+02
3.917400e+01	1.614717e+02
3.922400e+01	1.614265e+02
3.927400e+01	1.614438e+02
3.933100e+01	1.614614e+02
3.937400e+01	1.614656e+02
3.942400e+01	1.614415e+02
3.947400e+01	1.622683e+02
3.952400e+01	1.610921e+02
3.957400e+01	1.610874e+02
3.962400e+01	1.611349e+02
3.967400e+01	1.612057e+02
3.972400e+01	1.613183e+02
3.977500e+01	1.613516e+02
3.982400e+01	1.613834e+02
3.987400e+01	1.614054e+02
3.992400e+01	1.614093e+02
3.997500e+01	1.614619e+02
4.002500e+01	1.614290e+02
4.007500e+01	1.614348e+02
4.012500e+01	1.614317e+02
4.017500e+01	1.614295e+02
4.022500e+01	1.614457e+02
4.027500e+01	1.614393e+02
4.032500e+01	1.614552e+02
4.037600e+01	1.614120e+02
4.042600e+01	1.614354e+02
4.047600e+01	1.622439e+02
4.052600e+01	1.610986e+02
4.057600e+01	1.610621e+02
4.062600e+01	1.611214e+02
4.067600e+01	1.612189e+02
4.072600e+01	1.613117e+02
4.077600e+01	1.613295e+02
4.083000e+01	1.613498e+02
4.087700e+01	1.613816e+02
4.092700e+01	1.613780e+02
4.097600e+01	1.613854e+02
4.102900e+01	1.614179e+02
4.107700e+01	1.614123e+02
4.112700e+01	1.614180e+02
4.117700e+01	1.613936e+02
4.122700e+01	1.614112e+02
4.127700e+01	1.614202e+02
4.132700e+01	1.614238e+02
4.137700e+01	1.614269e+02
4.142800e+01	1.614052e+02
4.147800e+01	1.622397e+02
4.152800e+01	1.610431e+02
4.157800e+01	1.610714e+02
4.162800e+01	1.610947e+02
4.168400e+01	1.612030e+02
4.172800e+01	1.613022e+02
4.177800e+01	1.613128e+02
4.182800e+01	1.613539e+02
4.187900e+01	1.613830e+02
4.192800e+01	1.613948e+02
4.197800e+01	1.613598e+02
4.202900e+01	1.613872e+02
4.207900e+01	1.613952e+02
4.212900e+01	1.614100e+02
4.217900e+01	1.613839e+02
4.222900e+01	1.614045e+02
4.227900e+01	1.613854e+02
4.232900e+01	1.614037e+02
4.237900e+01	1.614156e+02
4.243000e+01	1.614081e+02
4.248000e+01	1.622029e+02
4.253000e+01	1.610422e+02
4.258000e+01	1.610346e+02
4.263000e+01	1.610609e+02
4.268000e+01	1.611788e+02
4.273000e+01	1.612646e+02
4.278000e+01	1.612825e+02
4.283000e+01	1.613184e+02
4.288200e+01	1.613487e+02
4.293100e+01	1.613369e+02
4.298100e+01	1.613534e+02
4.303000e+01	1.613712e+02
4.308000e+01	1.613915e+02
4.313000e+01	1.613505e+02
4.318100e+01	1.613820e+02
4.323100e+01	1.613513e+02
4.328100e+01	1.613691e+02
4.333300e+01	1.613571e+02
4.338100e+01	1.614008e+02
4.343200e+01	1.613947e+02
4.348300e+01	1.621054e+02
4.353200e+01	1.610187e+02
4.358200e+01	1.610103e+02
